lid,rid
159756,171329
171933,1136560
802690,967246
605098,608748
522504,745246
49405,1048555
421388,1159542
270417,765701
298479,331140
96448,712258
896453,1101685
516338,1160737
59712,1022048
841545,959150
246671,802149
872831,1110842
986329,1184809
10950,338830
378146,702894
246994,1046297
527936,641841
529304,639722
468483,849045
60734,888363
71672,554472
975781,1042017
527687,952552
393443,623619
591235,1014258
397584,1137702
255120,975046
309650,683198
75887,87101
22500,1217360
651055,1132226
226876,312527
885177,1084491
77606,1161273
695299,1073700
907841,952811
501127,626892
612433,1127280
737160,1059157
206865,537591
215223,632678
1065091,1196945
488164,713007
58658,970130
859302,1007337
1007669,1127711
631352,635962
612988,744386
563034,572811
949600,1018477
935995,1170975
554102,918611
15423,529737
973465,1211034
569051,1214952
880242,1141234
439539,1069348
383406,777397
514910,917299
437678,641113
855763,1083631
1073700,1151303
656083,977066
121645,144485
630060,1073573
519222,1046297
549259,1170194
149343,328687
206865,608062
1036467,1192821
71672,840865
249012,1200313
331140,1155849
140953,287625
301409,873591
276184,426128
532815,924310
643532,928436
210968,830443
456873,566336
85295,1186506
331140,1188279
218329,1182226
181696,1137911
667991,874645
131864,627210
406352,765701
761189,1180713
399633,545788
395670,453538
897153,1181106
741056,811472
78769,416191
318673,1191055
848546,1012759
105666,1168258
273402,862081
129956,505821
912660,1012995
968800,1146353
748933,787250
394021,723261
760725,1152097
492156,1218567
506263,891617
71672,1198989
576996,1183774
266715,285005
634742,869077
298479,1012759
169870,872813
452351,1171362
246181,823803
183836,1182226
148056,1186085
388133,1009861
459475,539005
151888,1087920
16666,1155303
310517,881014
139055,279301
403548,510774
423141,1161503
247994,1145766
647052,848546
1029025,1178181
795815,974582
976632,1165529
155574,476848
831205,995054
528341,605098
270417,394021
639640,732934
503818,959150
726294,802690
252678,343864
528341,857638
160806,691617
298479,569051
117504,133464
5338,971022
218329,528341
571441,987306
532523,882648
783060,1139092
312884,415101
628645,1169058
708860,1091938
1021844,1128116
20625,168821
163865,747035
17197,199334
528341,871759
185106,1096483
692260,1138994
180824,547644
283245,348324
751655,1075327
840400,933048
178833,1109390
811472,857638
26932,451182
773013,1101685
183836,528341
620364,1088288
275565,893631
28433,540675
15778,53007
323855,1127720
826955,984141
638106,1077215
811472,871759
7610,298479
63351,1151303
802690,1151303
554472,1180615
394021,949600
1001572,1112279
57387,1061259
27744,56610
71672,270417
537591,591235
555407,716113
418280,524175
226517,234528
1195383,1207133
842069,946452
398423,415101
268421,783287
99258,178833
257836,1089158
944177,1193860
195300,528296
1035512,1164265
644864,1197991
949600,1155849
184941,507637
585490,1069348
1012073,1188405
192917,507927
283245,793939
17020,762541
394021,1005950
949600,1188279
412911,1195748
85796,745414
241578,673477
873364,1127280
132886,241255
296948,601221
168501,695299
186486,1169675
440516,494411
497637,1012800
50355,1091453
227288,482757
84136,168069
550920,1170256
207000,492156
253237,1072295
617298,906707
172554,1131819
536239,955586
246316,1145913
621179,1110774
108803,184941
714461,732074
429198,482872
782795,784000
44094,870489
189671,562192
328181,791724
402605,576782
681830,918194
147900,596815
533834,572341
480312,801152
182626,268335
222362,256686
788270,984941
169308,1092362
277660,1151600
409055,1182911
611402,686780
225361,392428
756951,1127720
215164,546945
380179,864923
673420,1049419
350714,452259
118538,925304
270417,723261
415101,976632
750716,939118
756475,1010448
500039,923715
518190,543560
44422,878036
723261,976632
980880,1103345
527617,891088
959150,1220529
56312,643976
33982,1082029
554472,1214952
66769,1040129
87086,940570
484117,1100420
444722,876195
63351,328181
684654,1217933
452277,679141
201952,344487
288444,766637
264177,919228
242735,509898
672037,1216039
329420,1002807
331140,1153515
298479,377480
856146,981627
38665,1127720
692006,855097
826764,1222912
638998,851941
537591,595720
300147,506713
406352,756951
571471,1127711
328687,622550
607286,884680
7610,585490
777397,839281
152362,543206
648667,872883
5899,107214
894823,1084859
845193,1040523
580720,604087
463974,518190
85149,1097340
191822,1146003
15195,94202
328181,605951
289462,964354
425160,811472
845959,959866
55668,1090428
314870,932993
726294,988841
471716,475057
763737,995054
896453,906707
5763,161044
261574,608748
283861,786655
756309,998696
844023,1098068
407461,1025332
63351,695299
608748,1182226
616415,694377
343864,807548
280892,451182
394021,493007
304178,888897
576726,1151727
929294,1101553
27744,85149
88033,274895
148243,741613
319186,684471
121380,888653
99258,1141234
617229,678271
991689,1212514
652372,870489
94756,369313
38665,160757
417572,976632
252678,1198989
238410,608748
62327,838282
264031,718758
136980,680732
259200,261568
428253,731919
73151,980726
703259,864923
286144,1139253
106380,203377
265828,933075
222361,454641
789634,1077308
800761,823664
268088,659907
507637,880242
78596,206865
63484,399799
466372,1027034
9413,1115220
213410,379954
492156,507637
152026,989787
1044706,1060832
928918,1107415
46334,439649
256458,293294
125034,244249
430919,488277
493007,1205323
235515,693226
600291,782971
463974,707777
61931,1023248
446323,576550
1054506,1164265
44094,1180615
7876,1215574
516338,1218567
311850,783786
133987,1148494
282585,649007
275200,696699
343864,1018477
547576,620653
78079,1066383
278093,813521
592852,866398
383406,839281
435867,550481
36401,1104203
608062,781142
390761,1196534
225422,689059
388024,745997
306455,694609
515004,1133694
547247,988001
349728,831402
724373,1124347
719787,969890
475321,1125325
746026,1041066
657978,1016504
161055,1069348
178833,881014
699703,809509
949600,1153515
437544,932340
739710,1172178
31766,90651
9254,755748
89898,363539
67839,311850
276837,701520
26932,178833
38225,858939
886073,977945
90191,1098080
59550,191054
263675,555796
867324,886073
246634,996024
24626,693801
380380,581531
17565,67839
809963,1096070
269616,787119
743999,1091204
27296,474064
554206,831744
354168,1119675
636599,813592
33982,549167
1134564,1214140
839821,1093267
548585,605098
316561,386312
193750,347260
366740,1214952
121695,584743
286144,987199
601328,1157009
459475,802690
261768,1218128
752,951089
1023055,1220001
765701,880242
9016,781142
331031,1106781
40049,758321
822892,1081946
198783,1210630
908389,1082391
825002,1220007
524096,1064904
620055,953144
205493,562418
228493,544997
87621,855226
1078479,1122317
73557,235179
72037,875946
369829,754686
425160,448786
879336,1165326
298498,1063126
56377,222169
447359,867143
945208,1212832
519765,654403
553391,1143467
729774,754249
615576,790424
532523,550863
554472,652372
71672,811472
345732,606987
5338,375154
38665,298479
346160,985426
153791,345334
67736,1132026
323855,585490
881014,1182226
380779,627278
154511,1138006
1062901,1152226
642526,681983
45244,1050095
559814,1124572
299315,413301
566291,673079
258610,293782
731919,839821
980200,1086810
712329,889909
1025764,1050095
756279,917330
175347,1069348
436244,557302
468671,911545
811472,987199
215223,504869
331140,571471
148056,872072
791724,1093267
282810,683141
147580,753861
157190,416792
1091479,1106635
131648,920638
104948,674404
310813,584490
331140,846642
261924,388164
343864,1155849
1036492,1099058
184941,516338
389580,414663
387858,437195
315124,317339
702196,759201
747632,849793
343864,1188279
764771,831661
598018,833134
633782,1072826
522415,844509
568643,603879
617826,1108684
152026,821331
354068,1147499
303850,821032
20371,665957
645084,1156427
386016,725532
117677,316754
312527,339620
211481,769399
466682,524175
323855,1007669
451182,1012759
78596,783786
1160728,1180201
429182,612705
394021,870489
905056,932040
160757,439539
1007620,1109327
311227,897342
228806,432286
140550,1114175
586599,728521
332132,705335
807548,840865
414623,1045331
503250,953570
591235,871202
193898,853848
218329,605098
317033,936596
297287,306758
457453,993874
400894,994063
400941,456318
575547,871570
218329,857638
759843,817494
418347,687687
295862,1098474
940747,1040116
108803,160757
165007,698133
37979,571445
184941,417572
312884,1141234
283388,1021044
218329,871759
275298,286144
571471,711334
708693,718862
701602,764557
94328,1085009
631648,955900
646165,1034194
296697,612988
183836,605098
52076,448991
497793,871570
160208,310222
261574,286144
256694,497151
297993,492519
42498,535845
534518,1052765
407908,561403
605098,634742
99258,310517
183836,857638
300147,1132226
115632,1127531
62327,839010
48426,543763
206865,311850
683141,731919
183836,871759
464239,1007060
57828,262772
328687,1182398
605098,840865
161972,972913
598208,735380
155710,938115
238410,286144
62729,152026
456037,1130502
1038943,1046512
756951,1007669
459475,988841
535067,1001436
77200,111104
690874,1135144
83134,508749
507637,869077
1039936,1143900
306236,924839
469055,686245
867371,952552
320903,953062
207000,1205323
92904,514841
250358,1084180
398423,1141234
625234,977596
704279,856567
105123,981418
339274,425160
71672,448786
203377,873591
837320,974157
871759,971022
303469,693230
381049,864676
297336,979676
616433,704058
323095,366473
390640,1220529
183836,218329
674226,1179685
289385,622550
563428,1008451
750502,1141234
196749,934444
168372,323855
869077,1198989
527144,600291
605098,1198989
206417,1067401
786033,1074231
537591,703939
255292,761169
222629,645226
141485,244133
290658,497374
720582,1178194
277529,539278
323095,604087
375253,906969
180056,663131
366740,652372
38665,1007669
78596,412911
755932,984792
654273,987865
246316,423655
870489,1127720
184941,1182226
544511,626847
331140,394021
112459,1089948
5585,769399
432899,463209
105814,471054
754671,905093
722405,1202238
59550,501127
342033,1187355
492567,769025
274053,1057080
667601,1103440
10434,765044
1092535,1117261
243097,274559
155340,844892
30427,846810
489036,1061749
315503,775729
200198,275298
220520,300192
463974,896453
474854,1111260
466682,641949
521609,710760
92459,456749
780488,1033300
492156,516338
5338,647052
1129273,1205292
536105,1059026
165614,971593
292636,396442
275298,339274
78790,331031
824142,885323
372666,648485
422844,1135125
548585,1139253
105891,1006690
601434,792626
160447,1039371
240941,871300
239587,522093
880242,1127711
394021,1180615
315124,1179685
682581,1117799
31146,1160140
423655,957459
788066,1121385
724156,1067399
262616,1119165
233766,425160
403386,1046297
264061,599889
585490,632678
168372,618892
15957,727556
252678,811472
324530,1059893
354137,544063
765701,869077
500039,915693
695299,698133
864734,1048641
7610,323855
388444,1064979
147580,569324
102121,371578
459070,791597
317339,1041786
195804,456854
987199,1165529
68639,970600
587886,980481
972888,1069583
985404,1122699
677094,852256
229231,714429
391822,935476
476848,747909
839821,984141
857638,1127711
374648,1178046
415101,451182
578730,974036
60734,140953
298498,300302
413584,886073
260613,859793
977596,1145913
20371,1014258
374827,654376
874645,890831
395255,797389
277660,807548
504103,878708
10778,913501
226876,614578
312221,494307
493007,1153515
348898,1215089
377480,1069348
562534,1076014
1034677,1131819
272532,766421
1002305,1151303
663131,1155303
261574,343864
1018477,1127720
279155,1003026
131897,1182420
33138,854406
906707,1093267
44094,175347
35695,627060
77609,647052
206622,854759
228690,287901
637354,989853
598609,805337
827385,921073
247352,360556
345732,1195748
543560,1155623
711259,1111368
21948,654403
269179,527144
394021,1214952
238410,343864
5338,406352
7610,618892
331140,723261
470377,1207005
839633,920602
130106,248830
922684,1128010
548585,987199
1040368,1059233
219424,1006690
594635,667420
1063126,1097340
1188279,1198989
375154,848546
658686,684111
168662,317043
972769,1093490
498778,655698
348418,938206
245797,394474
38243,532135
46334,716113
536782,698350
37460,1123210
396072,624694
187403,527282
277660,1018477
456854,744386
178742,621944
195804,1072674
73793,200914
413584,1146586
175554,942206
48043,465638
928833,953885
791724,984141
286144,366740
807548,1160737
376346,456854
477506,581892
280801,1098029
280425,718999
492156,1182226
204767,226876
603734,954678
561278,685330
571251,973769
670480,1039716
930988,1084899
540398,1172752
352142,411325
124903,454726
659907,838773
504869,971022
200198,331140
418025,428253
658750,1053308
571884,749384
577919,1189714
476996,836558
885586,1144549
258475,853539
296697,830443
17848,50007
9016,393759
842142,1056546
508946,894888
520487,904755
36359,668917
734974,1078803
244515,497524
378477,489133
212014,973622
328687,534689
518276,767150
44031,326058
427882,839821
99258,277660
311570,1105605
576913,791770
275298,554472
331140,949600
123164,302540
44094,608748
5338,1165529
29175,838506
1025731,1105533
605098,1160737
151792,810738
324459,986498
525270,920879
261574,554472
720504,721531
324175,1223064
15890,410199
88763,645840
101356,226876
560044,736177
1095912,1192908
55723,293999
269179,564059
821331,1197933
977596,1143900
584644,821252
331140,1005950
73793,911446
705431,1207499
594149,700335
538279,866734
423180,806399
379646,687958
982992,1216467
937884,1198522
437403,1127711
275298,634742
618892,1141234
791724,802690
540119,1085659
501091,846144
538582,1040428
9016,345732
143995,932340
412911,475157
161055,632678
376346,1072674
355648,893556
648103,684629
261574,634742
106380,873591
634119,706771
415147,973791
326360,617880
293390,784936
149246,648256
422851,1175036
8262,756069
275298,840865
641884,1098796
184941,261574
874645,888363
266127,1025764
81716,860157
255489,513977
261574,840865
507637,750502
597392,1080194
118830,1199164
56755,591156
17565,1195748
393104,749396
669967,1137358
9165,252967
500039,953844
172554,266127
541404,543954
466778,991889
337021,831205
200198,1012759
211164,317449
